#string_protein_id	preferred_name	protein_size	annotation
1367491.BN865_03090c	atpH	173	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation
1367491.BN865_03100c	atpF	170	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)
1367491.BN865_03110c	AtpF	141	Belongs to the ATPase B chain family. 
1367491.BN865_03120c	parB	278	Belongs to the ParB family. 
1367491.BN865_03130c	soj_2	261	annotation not available
1367491.BN865_03140c	birA	217	annotation not available
1367491.BN865_03150c	fmt	313	Attaches a formyl group to the free amino group of methionyl- tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus
1367491.BN865_03160c	proB	251	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate
1367491.BN865_03170c	ligA_2	280	annotation not available
1367491.BN865_03180c	CDG56575.1	220	annotation not available
1367491.BN865_03190c	CDG56576.1	67	annotation not available
1367491.BN865_03200c	eno	414	Catalyzes the reversible conversion of 2-phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis
1367491.BN865_03210c	recA	343	Can catalyze the hydrolysis of ATP in the presence of single- stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage
1367491.BN865_03220	mqnD	287	Catalyzes the conversion of cyclic dehypoxanthine futalosine (cyclic DHFL) into 1,4-dihydroxy-6-naphthoate, a step in the biosynthesis of menaquinone (MK, vitamin K2)
1367491.BN865_03230	fliQ	89	Role in flagellar biosynthesis. 
1367491.BN865_03240	murB	258	Cell wall formation
1367491.BN865_03250	CDG56582.1	57	annotation not available
1367491.BN865_03260c	CDG56583.1	253	annotation not available
1367491.BN865_03270c	CDG56584.1	254	annotation not available
1367491.BN865_03280c	aarA_2	422	Belongs to the citrate synthase family. 
1367491.BN865_03290c	CDG56586.1	391	annotation not available
1367491.BN865_03300c	bioB	278	Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical-based mechanism
1367491.BN865_03310c	topA_4	700	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA- (5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in t [...] 
1367491.BN865_03320	CDG56589.1	419	annotation not available
1367491.BN865_03330c	secY	421	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently. 
1367491.BN865_03340c	rplO	130	Binds to the 23S rRNA
1367491.BN865_03350c	rpsE	147	Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body. 
1367491.BN865_03360c	rplR	118	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance
1367491.BN865_03370c	rplF	178	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7/L12 stalk, and near the tRNA binding site of the peptidyltransferase center
1367491.BN865_03380c	rpsH	131	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit
1367491.BN865_03390c	rpsN	61	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site
1367491.BN865_03400c	rplE	181	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits; this bridge is implicated in subunit movement. Contacts the P site tRNA; the 5S rRNA and some of its associated proteins might help stabilize positioning of ribosome-bound tRNAs
1367491.BN865_03410c	rplX	77	One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit
1367491.BN865_03430c	rplN	122	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome
1367491.BN865_03440c	rpsQ	83	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal RNA
1367491.BN865_03450c	rpmC	61	Belongs to the universal ribosomal protein uL29 family. 
1367491.BN865_03460c	rplP	141	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs
1367491.BN865_03470c	rpsC	233	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation
1367491.BN865_03480c	rplV	121	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome
1367491.BN865_03490c	rpsS	93	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA
1367491.BN865_03500c	rplB	276	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity; this is somewhat controversial. Makes several contacts with the 16S rRNA in the 70S ribosome. 
1367491.BN865_03510c	rplW	93	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome
1367491.BN865_03520c	rplD	204	Forms part of the polypeptide exit tunnel. 
1367491.BN865_03530c	rplC	191	annotation not available
1367491.BN865_03540c	rpsJ	64	Involved in the binding of tRNA to the ribosomes. 
1367491.BN865_03550	CDG56611.1	1801	annotation not available
1367491.BN865_03560c	BN865_03560c	253	annotation not available
1367491.BN865_03570c	rnj	676	An RNase that has 5'-3' exonuclease and possibly endonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and/or decay
1367491.BN865_03580c	rsmA	264	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits
1367491.BN865_03590	CDG56615.1	178	annotation not available
1367491.BN865_03600	rlmN	356	Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs. m2A2503 modification seems to play a crucial role in the proofreading step occurring at the peptidyl transferase center and thus would serve to optimize ribosomal fidelity
1367491.BN865_03610	CDG56617.1	45	annotation not available
1367491.BN865_03630	CDG56618.1	172	annotation not available
1367491.BN865_03640c	leuD	200	Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
1367491.BN865_03650c	leuC	468	Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
1367491.BN865_03660c	leuB	358	Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 
1367491.BN865_03670c	leuA	511	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3- hydroxy-4-methylpentanoate (2-isopropylmalate)
1367491.BN865_03680	CDG56623.1	209	annotation not available
1367491.BN865_03690c	CDG56624.1	214	annotation not available
1367491.BN865_03700c	CDG56625.1	109	annotation not available
1367491.BN865_03710c	queF	127	Catalyzes the NADPH-dependent reduction of 7-cyano-7- deazaguanine (preQ0) to 7-aminomethyl-7-deazaguanine (preQ1). 
1367491.BN865_03720	CDG56627.1	199	annotation not available
1367491.BN865_03730c	metA	293	Transfers an acetyl group from acetyl-CoA to L-homoserine, forming acetyl-L-homoserine
1367491.BN865_03740c	mdeA	423	annotation not available
1367491.BN865_03750c	CDG56630.1	843	annotation not available
1367491.BN865_03760c	ruvC	158	Nuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves the cruciform structure in supercoiled DNA by nicking to strands with the same polarity at sites symmetrically opposed at the junction in the homologous arms and leaves a 5'-terminal phosphate and a 3'-terminal hydroxyl group
1367491.BN865_03780	dnaA	440	Plays an important role in the initiation and regulation of chromosomal replication. Binds to the origin of replication; it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box): 5'- TTATC[CA]A[CA]A-3'. DnaA binds to ATP and to acidic phospholipids. 
1367491.BN865_03790	dnaN	355	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP- independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria; Pol III exhibits 3'-5' exonuclease proofreading activity. The beta chain is required for initiation of replication as well as for proces [...] 
1367491.BN865_03800	gyrB	770	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner
1367491.BN865_03810	CDG56635.1	125	annotation not available
1367491.BN865_03820	BN865_03820	556	annotation not available
1367491.BN865_03830	CDG56637.1	144	annotation not available
1367491.BN865_03840	CDG56638.1	433	annotation not available
1367491.BN865_03850	gltB	1496	annotation not available
1367491.BN865_03860	gltD	481	annotation not available
1367491.BN865_03870c	rnhB	202	Endonuclease that specifically degrades the RNA of RNA-DNA hybrids
1367491.BN865_03880c	rbr1	215	annotation not available
1367491.BN865_03890	ilvD	558	Belongs to the IlvD/Edd family
1367491.BN865_03900	CDG56644.1	49	annotation not available
1367491.BN865_03910	CDG56645.1	139	annotation not available
1367491.BN865_03920c	5'-nucleotidase	408	annotation not available
1367491.BN865_03930	queC	226	Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0)). 
1367491.BN865_03940c	dsbI	505	annotation not available
1367491.BN865_03950c	BN865_03950c	55	annotation not available
1367491.BN865_03960c	CDG56650.1	288	annotation not available
1367491.BN865_03970c	rluD_1	279	annotation not available
1367491.BN865_03980	purB	442	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
1367491.BN865_03990	nrdA	789	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
1367491.BN865_04010c	tcyP	455	Belongs to the dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family
1367491.BN865_04020c	thyX	207	Catalyzes the reductive methylation of 2'-deoxyuridine-5'- monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor, and NADPH and FADH(2) as the reductant
1367491.BN865_04030	pyrG	544	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates
1367491.BN865_04040	recJ	523	annotation not available
1367491.BN865_04050	ansA	331	Belongs to the asparaginase 1 family. 
1367491.BN865_04060	CDG56659.1	798	Homolog of TMAO/DMSO reductase system Cj0264/Cj0265 in C. jejuni NCTC 11168
1367491.BN865_04070	CDG56660.1	177	Homolog of TMAO/DMSO reductase system Cj0264/Cj0265 in C. jejuni NCTC 11168
1367491.BN865_04090c	CDG56661.1	545	annotation not available
1367491.BN865_04100c	CDG56662.1	451	annotation not available
1367491.BN865_04110	CDG56663.1	77	annotation not available
1367491.BN865_04120	CDG56664.1	189	annotation not available
1367491.BN865_04130	CDG56665.1	582	annotation not available
1367491.BN865_04140	CDG56666.1	38	annotation not available
1367491.BN865_04150	CDG56667.1	385	annotation not available
1367491.BN865_04170	CDG56668.1	641	annotation not available
1367491.BN865_04180	CDG56669.1	142	annotation not available
1367491.BN865_04190	CDG56670.1	305	annotation not available
1367491.BN865_04200c	CDG56671.1	206	annotation not available
1367491.BN865_04210c	Bcr	402	annotation not available
1367491.BN865_04220	CDG56673.1	449	annotation not available
1367491.BN865_04240c	CDG56674.1	347	91% nucleotide identity with Cj0037 of C. jejuni NCTC 11168
1367491.BN865_04250c	CDG56675.1	215	annotation not available
1367491.BN865_04260c	typA	583	annotation not available
1367491.BN865_04270	CDG56677.1	107	annotation not available
1367491.BN865_04280	CDG56678.1	635	annotation not available
1367491.BN865_04290	flgD	286	Required for flagellar hook formation. May act as a scaffolding protein
1367491.BN865_04300	flgE_1	545	annotation not available
1367491.BN865_04310c	CDG56681.1	623	annotation not available
1367491.BN865_04320c	CDG56682.1	235	annotation not available
1367491.BN865_04330c	mnmA	338	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34
1367491.BN865_04340c	CDG56684.1	201	annotation not available
1367491.BN865_04360c	fliN_1	278	annotation not available
1367491.BN865_04370c	fliM	360	annotation not available
1367491.BN865_04380c	fliA	230	Belongs to the sigma-70 factor family. 
1367491.BN865_04390c	CDG56688.1	118	annotation not available
1367491.BN865_04400c	ylxH	288	annotation not available
1367491.BN865_04410c	flhF	476	annotation not available
1367491.BN865_04420c	folK	160	annotation not available
1367491.BN865_04430c	aroQ	162	Catalyzes a trans-dehydration via an enolate intermediate. 
1367491.BN865_04440	guaD	409	annotation not available
1367491.BN865_04450	CDG56694.1	307	annotation not available
1367491.BN865_04460	CDG56695.1	343	annotation not available
1367491.BN865_04470c	Bacteriohemerythrin	202	annotation not available
1367491.BN865_04480c	CDG56697.1	229	annotation not available
1367491.BN865_04500c	LutC	218	annotation not available
1367491.BN865_04510c	lutB	479	annotation not available
1367491.BN865_04520c	lutA_1	245	annotation not available
1367491.BN865_04530c	lctP	555	Transports L-lactate across the membrane. Can also transport D-lactate and glycolate
1367491.BN865_04550	CDG56702.1	77	annotation not available
1367491.BN865_04560	cydA	520	annotation not available
1367491.BN865_04570	cydB	373	annotation not available
1367491.BN865_04580	CCO0136	44	annotation not available
1367491.BN865_04590c	BN865_04590c	207	annotation not available
1367491.BN865_04600	CDG56707.1	66	annotation not available
1367491.BN865_04610c	CCO0139	230	annotation not available
1367491.BN865_04620c	ung	231	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine
1367491.BN865_04630	aspA	468	annotation not available
1367491.BN865_04640	dcuA	445	Responsible for the transport of C4-dicarboxylates from the periplasm across the inner membrane
1367491.BN865_04650	CDG56712.1	438	annotation not available
1367491.BN865_04660	lpoB	207	annotation not available
1367491.BN865_04670	CDG56714.1	330	annotation not available
1367491.BN865_04680c	CDG56715.1	40	annotation not available
1367491.BN865_04690	rplU	102	This protein binds to 23S rRNA in the presence of protein L20
1367491.BN865_04700	rpmA	84	Belongs to the bacterial ribosomal protein bL27 family. 
1367491.BN865_04710	obgE	348	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. Plays a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control. 
1367491.BN865_04720c	Thioredoxin	167	annotation not available
1367491.BN865_04730c	CDG56720.1	162	annotation not available
1367491.BN865_04740c	lolD_1	215	annotation not available
1367491.BN865_04750c	macB_1	373	annotation not available
1367491.BN865_04770c	macB_2	431	annotation not available
1367491.BN865_04800c	CDG56724.1	467	annotation not available
1367491.BN865_04810c	tpd	179	annotation not available
1367491.BN865_04820c	efeU	690	annotation not available
1367491.BN865_04830	CDG56727.1	60	annotation not available
1367491.BN865_04850	nhaA1	382	Na(+)/H(+) antiporter that extrudes sodium in exchange for external protons
1367491.BN865_04860	CDG56729.1	389	annotation not available
1367491.BN865_04870	CDG56730.1	153	annotation not available
1367491.BN865_04880	murI	247	Provides the (R)-glutamate required for cell wall biosynthesis
1367491.BN865_04890	map	252	Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val). Requires deformylation of the N(alpha)-formylated initiator methionine before it can be hydrolyzed
1367491.BN865_04900c	CDG56733.1	166	annotation not available
1367491.BN865_04910c	CDG56734.1	200	annotation not available
1367491.BN865_04920c	CDG56735.1	297	annotation not available
1367491.BN865_04930c	CDG56736.1	240	annotation not available
1367491.BN865_04940c	mlaE	371	annotation not available
1367491.BN865_04950c	tktA	632	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
1367491.BN865_04960c	BN865_04960c	279	Belongs to the FPP/GGPP synthase family. 
1367491.BN865_04970c	CDG56740.1	364	annotation not available
1367491.BN865_04980c	CDG56741.1	101	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection
1367491.BN865_04990c	murE	427	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan. 
1367491.BN865_05000c	CDG56743.1	185	annotation not available
1367491.BN865_05010c	NfuA	90	annotation not available
1367491.BN865_05020c	dnaG	608	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication. 
1367491.BN865_05030	CDG56746.1	327	annotation not available
1367491.BN865_05040	rnhA	146	Endonuclease that specifically degrades the RNA of RNA-DNA hybrids
1367491.BN865_05050	rnc	224	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre-crRNA and tracrRNA of type II CRISPR loci if present in the organism
1367491.BN865_05060	aroC	362	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system
1367491.BN865_05070	fhaB_1	1886	annotation not available
1367491.BN865_05080	CDG56751.1	550	annotation not available
1367491.BN865_05090c	CDG56752.1	327	annotation not available
1367491.BN865_05110	CDG56753.1	52	annotation not available
1367491.BN865_05120	CDG56754.1	291	annotation not available
1367491.BN865_05130c	CDG56755.1	227	annotation not available
1367491.BN865_05140c	exbD_1	129	annotation not available
1367491.BN865_05150c	exbB	141	annotation not available
1367491.BN865_05160	CDG56758.1	245	annotation not available
1367491.BN865_05170	CDG56759.1	138	annotation not available
1367491.BN865_05180	sdaC	440	annotation not available
1367491.BN865_05190	tdcG	454	Belongs to the iron-sulfur dependent L-serine dehydratase family
1367491.BN865_05200c	CDG56762.1	170	annotation not available
1367491.BN865_05210c	ribD	326	annotation not available
1367491.BN865_05220c	CDG56764.1	109	annotation not available
1367491.BN865_05230c	CDG56765.1	252	annotation not available
1367491.BN865_05250	mutY	335	annotation not available
1367491.BN865_05260	MoaA_1	285	annotation not available
1367491.BN865_05270c	btuF	268	annotation not available
1367491.BN865_05280c	fhuC_1	259	annotation not available
1367491.BN865_05290c	HmuU	328	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily
1367491.BN865_05300c	cirA_1	708	annotation not available
1367491.BN865_05310	hugZ	251	annotation not available
1367491.BN865_05320c	prfA	355	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA
1367491.BN865_05330c	rpsT	87	Binds directly to 16S ribosomal RNA
1367491.BN865_05350c	pgpA	166	Lipid phosphatase which dephosphorylates phosphatidylglycerophosphate (PGP) to phosphatidylglycerol (PG). 
1367491.BN865_05360c	sat	386	annotation not available
1367491.BN865_05370c	basR	295	annotation not available
1367491.BN865_05380c	ispDF	371	Bifunctional enzyme that catalyzes the formation of 4- diphosphocytidyl-2-C-methyl-D-erythritol from CTP and 2-C-methyl-D- erythritol 4-phosphate (MEP) (IspD), and catalyzes the conversion of 4- diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate (CDP-ME2P) to 2-C- methyl-D-erythritol 2,4-cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP) (IspF)
1367491.BN865_05390	minD	368	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP
1367491.BN865_05400	dapD	387	Catalyzes the conversion of the cyclic tetrahydrodipicolinate (THDP) into the acyclic N-succinyl-L-2-amino-6-oxopimelate using succinyl-CoA
1367491.BN865_05410c	hisE	207	In the N-terminal section; belongs to the PRA-CH family. 
1367491.BN865_05420c	hisF	255	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit
1367491.BN865_05430c	hisA	242	annotation not available
1367491.BN865_05440c	hisH2	195	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the synthesis of IGP and AICAR. The resulting ammonia molecule is channeled to the active site of HisF
1367491.BN865_05450c	hisB	353	In the N-terminal section; belongs to the histidinol- phosphatase family
1367491.BN865_05460c	hisD	428	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine. 
1367491.BN865_05470c	hisG	299	Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity. 
1367491.BN865_05480c	rplQ	117	annotation not available
1367491.BN865_05490c	rpoA	337	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. 
1367491.BN865_05500c	rpsD	208	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit. 
1367491.BN865_05510c	rpsK	130	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine- Dalgarno cleft in the 70S ribosome
1367491.BN865_05520c	rpsM	121	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits; these bridges are implicated in subunit movement. Contacts the tRNAs in the A and P-sites. 
1367491.BN865_05530c	CDG56793.1	37	annotation not available
1367491.BN865_05540c	infA	72	One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre-initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initiation complex. 
1367491.BN865_05550c	CDG56795.1	48	annotation not available
1367491.BN865_05560	proP_1	427	annotation not available
1367491.BN865_05570	yojI	543	annotation not available
1367491.BN865_05580c	vhb	140	Belongs to the globin family. 
1367491.BN865_05590c	CDG56799.1	185	annotation not available
1367491.BN865_05600c	CDG56800.1	288	annotation not available
1367491.BN865_05610c	CDG56801.1	218	annotation not available
1367491.BN865_05620c	CDG56802.1	800	annotation not available
1367491.BN865_05630	appA	532	annotation not available
1367491.BN865_05640	nikB	314	annotation not available
1367491.BN865_05650	gsiD	262	annotation not available
1367491.BN865_05660	gsiA_1	236	annotation not available
1367491.BN865_05670	gsiA_2	221	annotation not available
1367491.BN865_05680	ndhC	129	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. 
1367491.BN865_05690	nqo6	167	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient
1367491.BN865_05700	nuoC	204	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. 
1367491.BN865_05710	nuoD	408	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient
1367491.BN865_05720	CDG56812.1	75	annotation not available
1367491.BN865_05730	CDG56813.1	230	annotation not available
1367491.BN865_05740	HndD	820	annotation not available
1367491.BN865_05750	nuoH	332	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient. This subunit may bind ubiquinone. 
1367491.BN865_05760	nuoI	217	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient
1367491.BN865_05770	nuoJ	171	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient. 
1367491.BN865_05780	nuoK	97	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient
1367491.BN865_05790	nuoL	596	annotation not available
1367491.BN865_05800	nuoM	496	annotation not available
1367491.BN865_05820	nuoN	457	NDH-1 shuttles electrons from NADH, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient
1367491.BN865_05830	CDG56822.1	788	annotation not available
1367491.BN865_05840c	tsr	204	annotation not available
1367491.BN865_05850c	CDG56824.1	450	annotation not available
1367491.BN865_05860	BN865_05860	142	annotation not available
1367491.BN865_05870c	CDG56826.1	342	annotation not available
1367491.BN865_05880c	arsC	125	Belongs to the low molecular weight phosphotyrosine protein phosphatase family
1367491.BN865_05890c	arsR	105	annotation not available
1367491.BN865_05900c	CDG56829.1	301	annotation not available
1367491.BN865_05910	CDG56830.1	141	annotation not available
1367491.BN865_05920	solA	371	annotation not available
1367491.BN865_05930c	CDG56832.1	495	annotation not available
1367491.BN865_05940c	HsdS	410	annotation not available
1367491.BN865_05950c	CDG56834.1	254	annotation not available
1367491.BN865_05960c	CDG56835.1	199	annotation not available
