#string_protein_id	preferred_name	protein_size	annotation
1110504.MAGb_2180	MAGb_2180	271	Acetyltransferase
1110504.MAGb_2190	MAGb_2190	79	PC4 domain-containing protein
1110504.MAGb_2200	MAGb_2200	333	Nicotinate phosphoribosyltransferase; Belongs to the NAPRTase family. 
1110504.MAGb_2210	pgk	394	Phosphoglycerate kinase; Belongs to the phosphoglycerate kinase family. 
1110504.MAGb_2230	MAGb_2230	440	Uncharacterized protein
1110504.MAGb_2240	MAGb_2240	298	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_2250	MAGb_2250	453	Leucyl aminopeptidase; Belongs to the peptidase M17 family. 
1110504.MAGb_2260	MAGb_2260	404	Hypothetical protein, predicted lipoprotein
1110504.MAGb_2270	MAGb_2270	680	5'Nucleotidase, predicted lipoprotein; Belongs to the 5'-nucleotidase family. 
1110504.MAGb_2280	fusA	697	Elongation factor G; Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post-translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome; Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. EF-G/EF-2 subfamily.
1110504.MAGb_2290	rpsG	156	30S ribosomal protein S7; One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA; Belongs to the universal ribosomal protein uS7 family. 
1110504.MAGb_2300	rpsL	137	30S ribosomal protein S12; Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit.
1110504.MAGb_2310	MAGb_2310	405	Uncharacterized protein
1110504.MAGb_2320	MAGb_2320	537	ABC transporter ATP-binding Protein
1110504.MAGb_2350	MAGb_2350	610	ABC transporter, ATP-binding protein
1110504.MAGb_2360	MAGb_2360	594	ABC transporter, ATP-binding protein
1110504.MAGb_2370	MAGb_2370	673	Hypothetical protein, predicted lipoprotein, Spma family
1110504.MAGb_2400	MAGb_2400	360	Hypothetical protein, predicted lipoprotein, Spma family
1110504.MAGb_2410	MAGb_2410	1175	Hypothetical protein, predicted lipoprotein, Spma family
1110504.MAGb_2420	MAGb_2420	600	Hypothetical protein, predicted lipoprotein, Spma family
1110504.MAGb_2430	MAGb_2430	81	Uncharacterized protein
1110504.MAGb_2440	MAGb_2440	362	Aminopeptidase
1110504.MAGb_2450	MAGb_2450	2668	Lipase_GDSL domain-containing protein
1110504.MAGb_2460	rpoC	1478	DNA-directed RNA polymerase subunit beta; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. 
1110504.MAGb_2470	rpoB	1211	DNA-directed RNA polymerase subunit beta; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. 
1110504.MAGb_2480	MAGb_2480	192	Hypothetical protein, predicted lipoprotein
1110504.MAGb_2490	MAGb_2490	168	Uncharacterized protein
1110504.MAGb_2540	rplL	123	50S ribosomal protein L7/L12; Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation; Belongs to the bacterial ribosomal protein bL12 family. 
1110504.MAGb_2550	rplJ	173	50S ribosomal protein L10; Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors. ; Belongs to the universal ribosomal protein uL10 family. 
1110504.MAGb_2560	MAGb_2560	241	Hypothetical protein, predicted lipoprotein
1110504.MAGb_2570	lysS	489	Lysine--tRNA ligase; Lysyl-tRNA synthetase; Belongs to the class-II aminoacyl-tRNA synthetase family. 
1110504.MAGb_2580	MAGb_2580	296	Uncharacterized protein
1110504.MAGb_2590	MAGb_2590	721	S1 motif domain-containing protein
1110504.MAGb_2600	clpB	722	ATP-dependent Clp protease ATP-binding subunit; Belongs to the ClpA/ClpB family. 
1110504.MAGb_2620	MAGb_2620	666	Type II restriction modification system, endonuclease subunit
1110504.MAGb_2630	MAGb_2630	366	Adenine-specific DNA methyltransferase; Overlaps another CDS with the same product name
1110504.MAGb_2640	MAGb_2640	313	Site-specific DNA-methyltransferase (adenine-specific); Overlaps another CDS with the same product name
1110504.MAGb_2650	rpsP	96	30S ribosomal protein S16; Belongs to the bacterial ribosomal protein bS16 family. 
1110504.MAGb_2660	trmD	227	tRNA (guanine-N(1)-)-methyltransferase; Specifically methylates guanosine-37 in various tRNAs. ; Belongs to the RNA methyltransferase TrmD family. 
1110504.MAGb_2670	rplS	116	50S ribosomal protein L19; This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site.
1110504.MAGb_2680	fmt	279	Methionyl-tRNA formyltransferase; Attaches a formyl group to the free amino group of methionyl- tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus; Belongs to the Fmt family.
1110504.MAGb_2690	MAGb_2690	934	PGM_PMM_I domain-containing protein; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_2700	ptsI	569	Phosphoenolpyruvate-protein phosphotransferase; General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr).
1110504.MAGb_2710	MAGb_2710	288	Transcriptional regulator
1110504.MAGb_2720	MAGb_2720	156	Uncharacterized protein
1110504.MAGb_2730	sgaE	243	Sugar isomerase SgaE
1110504.MAGb_2740	sgaU	294	Hexulose-6-phosphate isomerase
1110504.MAGb_2750	sgaH	217	Hexulose-6-phosphate synthase
1110504.MAGb_2760	sgaA	161	Pentitol phosphotransferase enzyme II, A component
1110504.MAGb_2770	sgaB	94	Pentitol phosphotransferase enzyme II, B component
1110504.MAGb_2780	sgaT	602	Transport protein SgaT
1110504.MAGb_2790	MAGb_2790	353	Hypothetical protein, predicted metallo-dependent hydrolase
1110504.MAGb_2800	MAGb_2800	285	Hypothetical protein, predicted hydrolase of the HAD family
1110504.MAGb_2840	MAGb_2840	593	Type II restriction modification system C5-cytosine and N4-cytosine or N6-adenine DNAmethyltransferase; Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family.
1110504.MAGb_2850	MAGb_2850	755	TGc domain-containing protein; Hypothetical protein, predicted lipoprotein
1110504.MAGb_2880	MAGb_2880	150	DUF4065 domain-containing protein
1110504.MAGb_2890	MAGb_2890	129	Uncharacterized protein
1110504.MAGb_2900	MAGb_2900	391	Hypothetical protein, predicted lipoprotein, DUF285 family
1110504.MAGb_2910	MAGb_2910	300	Fido domain-containing protein; Hypothetical protein, Fic protein family
1110504.MAGb_2920	MAGb_2920	438	Hypothetical protein, predicted lipoprotein, DUF285 family
1110504.MAGb_2930	MAGb_2930	204	Uncharacterized protein
1110504.MAGb_2940	MAGb_2940	174	Hypothetical protein, putative HNH endonuclease
1110504.MAGb_2950	MAGb_2950	346	Hypothetical protein, predicted ATP-dependent endonuclease of the OLD family
1110504.MAGb_2960	MAGb_2960	278	Lactamase_B domain-containing protein; Hypothetical protein, putative metallo-hydrolase/oxidoreductase
1110504.MAGb_2970	MAGb_2970	121	Uncharacterized protein
1110504.MAGb_2980	MAGb_2980	447	Hypothetical protein, putative helicase
1110504.MAGb_2990	MAGb_2990	294	N6-adenine DNA methyltransferase
1110504.MAGb_3000	MAGb_3000	206	Uncharacterized protein
1110504.MAGb_3010	MAGb_3010	256	Hypothetical protein, putative C-5 cytosine-specific DNA methyltransferase (marMP)
1110504.MAGb_3020	MAGb_3020	85	Uncharacterized protein
1110504.MAGb_3030	MAGb_3030	91	Uncharacterized protein
1110504.MAGb_3040	MAGb_3040	87	Uncharacterized protein
1110504.MAGb_3050	MAGb_3050	175	Hypothetical protein, putative DUF669 family phage protein
1110504.MAGb_3060	MAGb_3060	669	Hypothetical protein, putative Phage DNA polymerase
1110504.MAGb_3070	MAGb_3070	676	SF3 helicase domain-containing protein; Hypothetical protein, putative phage/plasmid primase
1110504.MAGb_3080	MAGb_3080	201	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3090	MAGb_3090	191	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3100	MAGb_3100	66	Uncharacterized protein
1110504.MAGb_3110	MAGb_3110	125	Uncharacterized protein
1110504.MAGb_3120	MAGb_3120	1008	Uncharacterized protein
1110504.MAGb_3130	MAGb_3130	170	Uncharacterized protein
1110504.MAGb_3140	MAGb_3140	531	Uncharacterized protein
1110504.MAGb_3150	MAGb_3150	307	Uncharacterized protein
1110504.MAGb_3160	MAGb_3160	132	Uncharacterized protein
1110504.MAGb_3170	MAGb_3170	154	Uncharacterized protein
1110504.MAGb_3180	MAGb_3180	146	Uncharacterized protein
1110504.MAGb_3190	MAGb_3190	184	Uncharacterized protein
1110504.MAGb_3200	MAGb_3200	882	Uncharacterized protein
1110504.MAGb_3210	MAGb_3210	112	Uncharacterized protein
1110504.MAGb_3220	MAGb_3220	618	Hypothetical protein, putative phage prohead protein
1110504.MAGb_3230	MAGb_3230	404	Hypothetical protein, putative phage portal protein
1110504.MAGb_3240	MAGb_3240	601	Hypothetical protein, putative phage terminase
1110504.MAGb_3250	MAGb_3250	199	Uncharacterized protein
1110504.MAGb_3260	MAGb_3260	53	Uncharacterized protein
1110504.MAGb_3270	xer	250	Integrase-recombinase
1110504.MAGb_3280	MAGb_3280	165	Uncharacterized protein
1110504.MAGb_3310	gtsC-1	270	Glycerol ABC transporter, permease component
1110504.MAGb_3320	gtsB-1	331	Glycerol ABC transporter, permease component
1110504.MAGb_3330	gtsA-1	407	Glycerol ABC transporter, ATP-binding component
1110504.MAGb_3340	MAGb_3340	916	Pept_C1 domain-containing protein; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3350	MAGb_3350	335	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3360	MAGb_3360	245	Probable transcriptional regulatory protein MAGb_3360
1110504.MAGb_3370	nadE	270	NH(3)-dependent NAD(+) synthetase; Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses ammonia as a nitrogen source; Belongs to the NAD synthetase family. Rule:MF_00193, ECO:0000256|RuleBase:RU003811,
1110504.MAGb_3380	MAGb_3380	301	Uncharacterized protein
1110504.MAGb_3390	lip-2	307	Esterase/lipase
1110504.MAGb_3400	MAGb_3400	441	TRAM domain-containing protein; Hypothetical protein, putative RNA methyltransferase; Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family.
1110504.MAGb_3410	dnaI	299	Putative DNA helicase
1110504.MAGb_3420	MAGb_3420	334	DnaB_2 domain-containing protein
1110504.MAGb_3430	MAGb_3430	190	Uncharacterized protein
1110504.MAGb_3440	MAGb_3440	122	UPF0029 domain-containing protein
1110504.MAGb_3460	MAGb_3460	376	Methyltransferase; N4-cytosine or N6-adenine DNA methyltransferase; Belongs to the N(4)/N(6)-methyltransferase family. 
1110504.MAGb_3520	MAGb_3520	118	tRNA-synt_2 domain-containing protein
1110504.MAGb_3530	rnhB-1	207	Ribonuclease HII; Endonuclease that specifically degrades the RNA of RNA-DNA hybrids.
1110504.MAGb_3540	MAGb_3540	349	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3550	rluD	305	Pseudouridine synthase; Responsible for synthesis of pseudouridine from uracil. ; Belongs to the pseudouridine synthase RluA family. 
1110504.MAGb_3560	chrA-1	222	Chromate transport protein; Overlaps another CDS with the same product name
1110504.MAGb_3570	chrA-2	217	Chromate transport protein; Overlaps another CDS with the same product name
1110504.MAGb_3580	trmB	205	tRNA (guanine-N(7)-)-methyltransferase; Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA.
1110504.MAGb_3590	MAGb_3590	71	Uncharacterized protein
1110504.MAGb_3600	MAGb_3600	207	DUF402 domain-containing protein
1110504.MAGb_3610	MAGb_3610	557	RMMBL domain-containing protein
1110504.MAGb_3620	MAGb_3620	245	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3630	rsmI	239	Ribosomal RNA small subunit methyltransferase I; Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA.
1110504.MAGb_3640	dnaH	300	DNA polymerase III subunit
1110504.MAGb_3650	tmk	215	Thymidylate kinase; Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis; Belongs to the thymidylate kinase family. 
1110504.MAGb_3660	recR	195	Recombination protein RecR; May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO.
1110504.MAGb_3670	MAGb_3670	88	Uncharacterized protein; Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection.
1110504.MAGb_3680	dnaX	620	DNA polymerase III subunit gamma/tau; DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. 
1110504.MAGb_3690	MAGb_3690	221	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3700	pgm	498	2,3-bisphosphoglycerate-independent phosphoglycerate mutase; Catalyzes the interconversion of 2-phosphoglycerate and 3- phosphoglycerate.
1110504.MAGb_3710	MAGb_3710	301	Hypothetical protein, predicted hydrolase of the HAD family
1110504.MAGb_3720	MAGb_3720	233	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3740	MAGb_3740	178	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3750	pgsA	202	CDP-diacylglycerol-glycerol-3-phosphate3-phosphatidyltransferase; CDP-diacylglycerol-glycerol-3-phosphate3- phosphatidyltransferase; Belongs to the CDP-alcohol phosphatidyltransferase class-I family.
1110504.MAGb_3760	cdsA	309	Phosphatidate cytidylyltransferase
1110504.MAGb_3770	MAGb_3770	218	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3780	apt	170	Adenine phosphoribosyltransferase; Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis. 
1110504.MAGb_3790	infB	601	Translation initiation factor IF-2; One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex; Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. IF-2 subfamily. 
1110504.MAGb_3800	MAGb_3800	103	DUF448 domain-containing protein
1110504.MAGb_3810	nusA	544	Transcription elongation protein Nus A
1110504.MAGb_3820	MAGb_3820	148	Uncharacterized protein
1110504.MAGb_3830	tdk	190	Thymidine kinase
1110504.MAGb_3840	pepA	456	Leucyl aminopeptidase; Belongs to the peptidase M17 family. 
1110504.MAGb_3850	MAGb_3850	335	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_3860	MAGb_3860	88	Uncharacterized protein
1110504.MAGb_3870	vpmaK	210	Variable surface lipoprotein K' (VpmaK')
1110504.MAGb_3880	MAGb_3880	298	Variable surface lipoprotein L (VpmaL)
1110504.MAGb_3890	vpmaG-1	152	Variable surface lipoprotein G (VpmaG)
1110504.MAGb_3900	abiGI	204	Abortive infection protein AbiGI
1110504.MAGb_3910	abiGII	284	Abortive infection protein AbiGII
1110504.MAGb_3920	vpmaG-2	231	Variable surface lipoprotein G (VpmaG)
1110504.MAGb_3930	vpmaG-3	325	Variable surface lipoprotein G (VpmaG)
1110504.MAGb_3940	MAGb_3940	209	Variable surface lipoprotein (Vpma)
1110504.MAGb_3950	vpmaD1	256	Variable surface lipoprotein D1 (VpmaD1)
1110504.MAGb_3960	VpmaW	293	Variable surface lipoprotein L (VpmaL)
1110504.MAGb_3970	xer1	249	Integrase-recombinase, Xer1
1110504.MAGb_3990	MAGb_3990	614	Lactamase_B domain-containing protein
1110504.MAGb_4000	MAGb_4000	397	Hypothetical protein, predicted lipoprotein
1110504.MAGb_4010	MAGb_4010	805	DUF2779 domain-containing protein
1110504.MAGb_4020	MAGb_4020	158	Hypothetical protein, predicted lipoprotein
1110504.MAGb_4030	gatB	473	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B; Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp-tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl- tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp- tRNA(Asn) or phospho-Glu-tRNA(Gln); Belongs to the GatB/GatE family. GatB subfamily. 
1110504.MAGb_4040	gatA	437	Glutamyl-tRNA amidotransferase subunit A
1110504.MAGb_4050	MAGb_4050	101	Uncharacterized protein; Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp-tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl- tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp- tRNA(Asn) or phospho-Glu-tRNA(Gln); Belongs to the GatC family. 
1110504.MAGb_4060	rluC	284	Ribosomal large subunit pseudouridine synthase C; Belongs to the pseudouridine synthase RluA family. 
1110504.MAGb_4070	spcB	192	Segregation and condensation protein B; Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves. 
1110504.MAGb_4080	scpA	253	Segregation and condensation protein A; Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves. 
1110504.MAGb_4090	plsC	246	1-acyl-SN-glycerol-3-phosphate acyltransferase
1110504.MAGb_4100	acpS	104	Holo-[acyl-carrier protein]synthase; Belongs to the P-Pant transferase superfamily. 
1110504.MAGb_4110	engA	436	GTPase Der; GTPase that plays an essential role in the late steps of ribosome biogenesis; Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily. EngA (Der) GTPase family. Rule:MF_00195, ECO:0000256|PROSITE-ProRule:PRU01049,
1110504.MAGb_4120	cmk	221	Cytidylate kinase
1110504.MAGb_4130	MAGb_4130	153	Uncharacterized protein
1110504.MAGb_4140	MAGb_4140	349	Hypothetical protein, DUF285 family
1110504.MAGb_4150	dnaJ	376	Chaperone protein DnaJ; Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins and by disaggregating proteins, also in an autonomous, DnaK-independent fashion. Unfolded proteins bind initially to DnaJ; upon interaction with the DnaJ-bound protein, DnaK hydrolyzes its bound ATP, resulting in the formation of a stable complex. GrpE releases ADP from DnaK; ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and 
1110504.MAGb_4170	rbfA	113	Ribosome-binding factor A; One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA.
1110504.MAGb_4190	tyrS	411	Tyrosine--tRNA ligase; Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two- step reaction: tyrosine is first activated by ATP to form Tyr-AMP and then transferred to the acceptor end of tRNA(Tyr); Belongs to the class-I aminoacyl-tRNA synthetase family. TyrS type 1 subfamily.
1110504.MAGb_4200	MAGb_4200	200	Phenylalanine--tRNA ligase beta subunit; Belongs to the phenylalanyl-tRNA synthetase beta subunit family. Type 1 subfamily.
1110504.MAGb_4210	MAGb_4210	300	Uncharacterized protein
1110504.MAGb_4230	MAGb_4230	77	Acyl carrier protein
1110504.MAGb_4240	hemK	240	DNA methyltransferase, HemK
1110504.MAGb_4250	prfA	358	Peptide chain release factor 1; Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA.
1110504.MAGb_4260	MAGb_4260	473	DUF2179 domain-containing protein; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4270	gyrB	655	DNA topoisomerase (ATP-hydrolyzing); DNA gyrase subunit B
1110504.MAGb_4280	trxA-2	104	Thioredoxin; Belongs to the thioredoxin family. 
1110504.MAGb_4290	smpB	147	SsrA-binding protein; Required for rescue of stalled ribosomes mediated by trans- translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene; the 2 termini fold to resemble tRNA(Ala) and it encodes a 'tag peptide', a short internal open reading frame. During trans-translation Ala-aminoacylated tmRNA acts like a tRNA, entering the A-site of stalled ribosomes, displacing the stalled mRNA. The ribosome then switches to transla
1110504.MAGb_4300	MAGb_4300	319	HTH lacI-type domain-containing protein; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4310	MAGb_4310	131	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4330	mgtA	902	Cation-transporting P-ATPase
1110504.MAGb_4340	MAGb_4340	357	ABC transporter ATP-binding protein
1110504.MAGb_4350	MAGb_4350	2723	ABC transporter permease protein
1110504.MAGb_4360	ftsH	675	ATP-dependent zinc metalloprotease FtsH; Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins.
1110504.MAGb_4370	tilS	286	tRNA(Ile)-lysidine synthase; Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine. ; Belongs to the tRNA(Ile)-lysidine synthase family. 
1110504.MAGb_4380	pth	188	Peptidyl-tRNA hydrolase; The natural substrate for this enzyme may be peptidyl-tRNAs which drop off the ribosome during protein synthesis. ; Belongs to the PTH family.
1110504.MAGb_4390	recD-1	756	Exodeoxyribonuclease V alpha chain
1110504.MAGb_4400	dnaA	466	Chromosomal replication initiator protein DnaA; Plays an important role in the initiation and regulation of chromosomal replication. Binds to the origin of replication; it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box): 5'- TTATC[CA]A[CA]A-3'. DnaA binds to ATP and to acidic phospholipids. 
1110504.MAGb_4410	dnaN	369	DNA polymerase III, beta chain
1110504.MAGb_4420	MAGb_4420	74	S4 RNA-binding domain-containing protein
1110504.MAGb_4450	lip-3	261	Esterase/lipase
1110504.MAGb_4460	lip-4	272	Esterase/lipase
1110504.MAGb_4470	MAGb_4470	395	NADH dependent flavin oxidoreductase
1110504.MAGb_4480	lplA-1	348	Lipoate-protein ligase A
1110504.MAGb_4490	lplA-2	345	Lipoate-protein ligase A
1110504.MAGb_4500	MAGb_4500	289	Deacetylase sirtuin-type domain-containing protein
1110504.MAGb_4510	gcdH-2	114	Glycine cleavage system H protein
1110504.MAGb_4520	MAGb_4520	333	Bac_luciferase domain-containing protein
1110504.MAGb_4530	MAGb_4530	272	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4540	MAGb_4540	467	P48, predicted lipoprotein
1110504.MAGb_4550	MAGb_4550	149	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4560	MAGb_4560	534	ABC transporter, ATP-binding protein, P59
1110504.MAGb_4570	MAGb_4570	662	Sugar ABC transporter Permease; Belongs to the binding-protein-dependent transport system permease family.
1110504.MAGb_4580	MAGb_4580	325	Sugar ABC transporter permease protein; Belongs to the binding-protein-dependent transport system permease family.
1110504.MAGb_4590	dgk-1	220	Deoxyguanosine kinase
1110504.MAGb_4600	dgk-2	217	Deoxyguanosine kinase
1110504.MAGb_4610	MAGb_4610	643	TSPc domain-containing protein; Hypothetical protein, predicted lipoprotein
1110504.MAGb_4620	MAGb_4620	487	Hypothetical protein, predicted lipoprotein, DUF285 family
1110504.MAGb_4630	MAGb_4630	484	Hypothetical protein, predicted lipoprotein, DUF285 family
1110504.MAGb_4640	psuG	301	Pseudouridine-5'-phosphate glycosidase; Catalyzes the reversible cleavage of pseudouridine 5'- phosphate (PsiMP) to ribose 5-phosphate and uracil. Functions biologically in the cleavage direction, as part of a pseudouridine degradation pathway; Belongs to the pseudouridine-5'-phosphate glycosidase family.
1110504.MAGb_4650	MAGb_4650	299	PfkB domain-containing protein; Hypothetical protein Yei C
1110504.MAGb_4660	MAGb_4660	274	Hydrolase of the HAD superfamily
1110504.MAGb_4670	MAGb_4670	655	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4680	MAGb_4680	341	ABC transporter, ATP-binding protein
1110504.MAGb_4690	MAGb_4690	115	Uncharacterized protein
1110504.MAGb_4700	MAGb_4700	482	Uncharacterized protein
1110504.MAGb_4710	MAGb_4710	147	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4720	oppF-1	444	Oligopeptide ABC transporter, ATP-binding protein; Belongs to the ABC transporter superfamily. 
1110504.MAGb_4730	oppD-1	529	Oligopeptide ABC transporter, ATP-binding protein; Belongs to the ABC transporter superfamily. 
1110504.MAGb_4740	oppC-2	337	Oligopeptide ABC transporter, permease protein
1110504.MAGb_4750	oppB-2	361	Oligopeptide ABC transporter, permease protein
1110504.MAGb_4760	oppA	983	Oligopeptide ABC transporter, substrate-binding protein, predicted lipoprotein
1110504.MAGb_4770	MAGb_4770	3326	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4780	cysS	413	Cysteinyl-tRNA synthetase
1110504.MAGb_4790	spoU-1	233	tRNA/rRNA methyltransferase; Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. 
1110504.MAGb_4800	MAGb_4800	193	Uncharacterized protein
1110504.MAGb_4810	rpmG-1	49	50S ribosomal protein L33; Belongs to the bacterial ribosomal protein bL33 family. 
1110504.MAGb_4820	secE	78	Preprotein translocase, SecE subunit
1110504.MAGb_4830	nusG	199	Transcription termination/antitermination protein NusG; Participates in transcription elongation, termination and antitermination.
1110504.MAGb_4840	MAGb_4840	344	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4850	pyrH	240	Uridylate kinase; Catalyzes the reversible phosphorylation of UMP to UDP. 
1110504.MAGb_4860	rrf	182	Ribosome-recycling factor; Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another; Belongs to the RRF family.
1110504.MAGb_4890	MAGb_4890	462	Competence domain-containing protein; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4900	MAGb_4900	170	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_4910	gpsA	332	Glycerol-3-phosphate dehydrogenase [NAD(P)+]; Belongs to the NAD-dependent glycerol-3-phosphate dehydrogenase family.
1110504.MAGb_4920	ksgA	262	Ribosomal RNA small subunit methyltransferase A; Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits.
1110504.MAGb_4930	MAGb_4930	253	Hypothetical protein, Putative deoxyribonuclease
1110504.MAGb_4940	trme	445	tRNA modification GTPase MnmE; Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34; Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily. TrmE GTPase family. Rule:MF_00379, ECO:0000256|RuleBase:RU003313,
