#string_protein_id	preferred_name	protein_size	annotation
1497679.EP56_04080	coaD	166	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate. 
1497679.EP56_04085	EP56_04085	348	Endopeptidase La; Derived by automated computational analysis using gene prediction method: Protein Homology; Belongs to the peptidase S16 family
1497679.EP56_04090	tmcAL	394	Catalyzes the formation of N(4)-acetylcytidine (ac(4)C) at the wobble position of elongator tRNA(Met), using acetate and ATP as substrates. First activates an acetate ion to form acetyladenylate (Ac- AMP) and then transfers the acetyl group to tRNA to form ac(4)C34. 
1497679.EP56_04095	EP56_04095	175	DNA-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04100	rpmF	58	Belongs to the bacterial ribosomal protein bL32 family. 
1497679.EP56_04105	EP56_04105	296	Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid
1497679.EP56_04110	EP56_04110	127	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04115	EP56_04115	576	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04120	EP56_04120	415	MFS transporter; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04125	EP56_04125	250	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04130	mraZ	143	Belongs to the MraZ family
1497679.EP56_04135	rsmH	311	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA
1497679.EP56_04140	ftsL	123	Essential cell division protein
1497679.EP56_04145	EP56_04145	748	Penicillin-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04150	murE	495	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan. 
1497679.EP56_04155	mraY	325	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan
1497679.EP56_04160	murD	455	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA). 
1497679.EP56_04165	murG	364	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II)
1497679.EP56_04170	divIB	262	Cell division protein that may be involved in stabilizing or promoting the assembly of the division complex
1497679.EP56_04175	ftsA	424	Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring. 
1497679.EP56_04180	ftsZ	390	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity. 
1497679.EP56_04185	EP56_04185	225	Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis
1497679.EP56_04190	sepF	163	Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA
1497679.EP56_04195	EP56_04195	96	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04200	EP56_04200	258	RNA-binding protein S4; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04205	EP56_04205	180	Septum formation initiator; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04215	ileS	921	Catalyzes the attachment of isoleucine to tRNA(Ile). As IleRS can inadvertently accommodate and process structurally similar amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile). 
1497679.EP56_04220	dapF	329	Catalyzes the stereoinversion of LL-2,6-diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso-DAP), a precursor of L- lysine and an essential component of the bacterial peptidoglycan. 
1497679.EP56_04225	EP56_04225	230	Phosphoesterase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04230	EP56_04230	66	Cold-shock protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04235	ilvA	422	Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short-lived. The second step is the nonenzymatic hydrolysis of the enamine/imine intermediates to form 2- ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA. 
1497679.EP56_04240	leuD	193	Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
1497679.EP56_04245	leuC	465	Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
1497679.EP56_04250	leuB	350	Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 
1497679.EP56_04255	leuA	513	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3- hydroxy-4-methylpentanoate (2-isopropylmalate)
1497679.EP56_04260	ilvC	331	Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol-acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3-dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3-hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate. 
1497679.EP56_04265	EP56_04265	160	Acetolactate synthase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04270	EP56_04270	566	Catalyzes the formation of 2-acetolactate from pyruvate; also known as acetolactate synthase large subunit; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04275	ilvD	563	Belongs to the IlvD/Edd family
1497679.EP56_04280	EP56_04280	177	GNAT family acetyltransferase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04285	EP56_04285	155	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04295	EP56_04295	145	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04300	zwf	489	Catalyzes the oxidation of glucose 6-phosphate to 6- phosphogluconolactone
1497679.EP56_04305	rnz	304	Zinc phosphodiesterase, which displays some tRNA 3'- processing endonuclease activity. Probably involved in tRNA maturation, by removing a 3'-trailer from precursor tRNA
1497679.EP56_04310	EP56_04310	262	Belongs to the short-chain dehydrogenases/reductases (SDR) family
1497679.EP56_04315	dinB	356	Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII. 
1497679.EP56_04320	EP56_04320	162	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04325	EP56_04325	410	Belongs to the TelA family. 
1497679.EP56_04330	EP56_04330	214	5-bromo-4-chloroindolyl phosphate hydrolysis protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04335	EP56_04335	182	ADP-ribose pyrophosphatase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04340	EP56_04340	141	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04345	EP56_04345	296	ABC transporter ATP-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04350	EP56_04350	271	ABC transporter permease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04355	EP56_04355	201	TetR family transcriptional regulator; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04360	EP56_04360	176	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04365	EP56_04365	332	Ferredoxin--NADP reductase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04370	fecE	281	Iron-dicitrate transporter ATP-binding subunit; Part of the FecBCDE citrate-dependent iron (III) transport system; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04375	EP56_04375	310	Iron ABC transporter substrate-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04380	EP56_04380	341	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily
1497679.EP56_04385	EP56_04385	341	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily
1497679.EP56_04390	EP56_04390	151	Belongs to the Fur family
1497679.EP56_04395	xerD	297	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC- XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids. 
1497679.EP56_04400	EP56_04400	272	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate. 
1497679.EP56_04405	lysA	436	Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine
1497679.EP56_04410	scpA	247	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves. 
1497679.EP56_04415	scpB	190	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves. 
1497679.EP56_04420	EP56_04420	243	Belongs to the pseudouridine synthase RsuA family. 
1497679.EP56_04425	EP56_04425	239	Transcriptional regulator; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04430	EP56_04430	593	Histidine kinase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04435	EP56_04435	173	Acyl-CoA thioester hydrolase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04440	EP56_04440	202	Mediates riboflavin uptake, may also transport FMN and roseoflavin. Probably a riboflavin-binding protein that interacts with the energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates. The substrates themselves are bound by transmembrane, not extracytoplasmic soluble proteins
1497679.EP56_04445	EP56_04445	82	Ferredoxin; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04450	EP56_04450	336	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04455	EP56_04455	466	ATP-dependent DNA helicase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04460	EP56_04460	197	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04465	EP56_04465	260	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04470	EP56_04470	320	Asparaginase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04475	cmk	224	Cytidylate kinase; Derived by automated computational analysis using gene prediction method: Protein Homology; Belongs to the cytidylate kinase family. Type 1 subfamily
1497679.EP56_04480	EP56_04480	382	30S ribosomal protein S1; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04485	engA	436	GTPase that plays an essential role in the late steps of ribosome biogenesis
1497679.EP56_04490	gpsA	339	Belongs to the NAD-dependent glycerol-3-phosphate dehydrogenase family
1497679.EP56_04495	EP56_04495	327	Protein tyrosine phosphatase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04500	EP56_04500	91	Histone-like DNA-binding protein which is capable of wrapping DNA to stabilize it, and thus to prevent its denaturation under extreme environmental conditions
1497679.EP56_04505	folE	188	GTP cyclohydrolase 1; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04510	EP56_04510	254	Heptaprenyl diphosphate synthase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04515	menG	237	Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2)
1497679.EP56_04520	EP56_04520	321	Belongs to the FPP/GGPP synthase family. 
1497679.EP56_04525	ndk	147	Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate
1497679.EP56_04535	aroC	388	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system
1497679.EP56_04540	aroB	361	Catalyzes the conversion of 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ)
1497679.EP56_04545	EP56_04545	120	Catalyzes the Claisen rearrangement of chorismate to prephenate. Probably involved in the aromatic amino acid biosynthesis. 
1497679.EP56_04550	EP56_04550	361	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily
1497679.EP56_04555	EP56_04555	366	Prephenate dehydrogenase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04560	aroA	424	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3-phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate
1497679.EP56_04565	EP56_04565	354	Addiction module protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04570	EP56_04570	416	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04575	EP56_04575	177	Belongs to the UPF0302 family
1497679.EP56_04580	EP56_04580	197	Membrane protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04585	EP56_04585	227	Zn-dependent protease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04590	EP56_04590	418	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04595	EP56_04595	146	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04600	EP56_04600	330	Peptidase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04605	EP56_04605	544	Malate dehydrogenase; Malic enzyme; oxaloacetate-decarboxylating; NAD-dependent; catalyzes the formation of pyruvate form malate; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04610	EP56_04610	372	Oxidoreductase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04615	EP56_04615	663	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04620	EP56_04620	256	Bacitracin ABC transporter ATP-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04625	EP56_04625	326	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04630	EP56_04630	231	Transcriptional regulator; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04635	EP56_04635	102	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: GeneMarkS+
1497679.EP56_04640	EP56_04640	288	Membrane protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04645	EP56_04645	109	Nucleotide pyrophosphohydrolase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04650	dapB	262	Catalyzes the conversion of 4-hydroxy-tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate
1497679.EP56_04655	mgsA	134	Catalyzes the formation of methylglyoxal from dihydroxyacetone phosphate
1497679.EP56_04660	cca	394	Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate
1497679.EP56_04665	birA	324	Acts both as a biotin--[acetyl-CoA-carboxylase] ligase and a repressor
1497679.EP56_04670	EP56_04670	172	GNAT family acetyltransferase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04675	EP56_04675	140	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04680	panB	277	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha- ketoisovalerate to form ketopantoate
1497679.EP56_04685	panC	281	Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate. 
1497679.EP56_04690	panD	127	Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine
1497679.EP56_04695	dinG	925	3'-5' exonuclease
1497679.EP56_04700	EP56_04700	168	Peptidase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04705	EP56_04705	394	Aminotransferase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04710	asnC	430	Asparagine--tRNA ligase; Catalyzes a two-step reaction, first charging an asparagine molecule by linking its carboxyl group to the alpha-phosphate of ATP, followed by transfer of the aminoacyl-adenylate to its tRNA; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04715	EP56_04715	241	XRE family transcriptional regulator; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04720	nth	219	DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N-glycosidic bond, leaving an AP (apurinic/apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'- phosphate
1497679.EP56_04725	EP56_04725	164	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04730	EP56_04730	866	Penicillin-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04735	EP56_04735	200	Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation
1497679.EP56_04740	EP56_04740	116	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04745	EP56_04745	182	Belongs to the UPF0398 family
1497679.EP56_04750	gpsB	110	Divisome component that associates with the complex late in its assembly, after the Z-ring is formed, and is dependent on DivIC and PBP2B for its recruitment to the divisome. Together with EzrA, is a key component of the system that regulates PBP1 localization during cell cycle progression. Its main role could be the removal of PBP1 from the cell pole after pole maturation is completed. Also contributes to the recruitment of PBP1 to the division complex. Not essential for septum formation
1497679.EP56_04755	EP56_04755	379	Belongs to the methyltransferase superfamily. 
1497679.EP56_04760	EP56_04760	506	Broad specificity carboxypetidase that releases amino acids sequentially from the C-terminus, including neutral, aromatic, polar and basic residues
1497679.EP56_04765	xpt	192	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis
1497679.EP56_04770	EP56_04770	434	Xanthine permease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04775	EP56_04775	292	5'-3' exonuclease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04780	EP56_04780	839	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04785	EP56_04785	132	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04790	EP56_04790	67	Cold-shock protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04795	mntR	142	Central regulator of manganese homeostasis. 
1497679.EP56_04800	fhs	559	Belongs to the formate--tetrahydrofolate ligase family. 
1497679.EP56_04805	EP56_04805	629	Multidrug ABC transporter ATP-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04810	thyA	314	Catalyzes the reductive methylation of 2'-deoxyuridine-5'- monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by- product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis. 
1497679.EP56_04815	EP56_04815	162	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis
1497679.EP56_04820	EP56_04820	97	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: GeneMarkS+
1497679.EP56_04825	EP56_04825	414	MFS transporter; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04830	EP56_04830	456	Belongs to the dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family
1497679.EP56_04835	EP56_04835	878	Belongs to the PEP-utilizing enzyme family. 
1497679.EP56_04840	EP56_04840	267	Bifunctional serine/threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation/dephosphorylation. 
1497679.EP56_04845	EP56_04845	205	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04850	EP56_04850	362	Low temperature requirement protein A; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04855	EP56_04855	211	Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04860	EP56_04860	278	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04865	EP56_04865	263	Lipase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04870	EP56_04870	201	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04875	msrA	173	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine. 
1497679.EP56_04880	msrB	145	Peptide methionine sulfoxide reductase MsrB; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04885	EP56_04885	301	Oxidoreductase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04890	EP56_04890	78	Belongs to the UPF0346 family
1497679.EP56_04895	deoD	233	Purine nucleoside phosphorylase DeoD-type; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04900	EP56_04900	290	D-alanyl-D-alanine carboxypeptidase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04905	EP56_04905	98	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04910	EP56_04910	733	ATPase P; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04920	EP56_04920	170	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04925	EP56_04925	424	Transcriptional regulator; Catalyzes the formation of NAD(+) from nicotinamide ribonucleotide; catalyzes the formation of nicotinamide mononucleotide from nicotinamide riboside; also has a regulatory function; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04930	EP56_04930	233	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04935	EP56_04935	69	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04940	EP56_04940	499	Belongs to the peptidase S41A family. 
1497679.EP56_04945	EP56_04945	135	MarR family transcriptional regulator; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04950	EP56_04950	239	Manganese ABC transporter ATP-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04955	EP56_04955	279	Manganese ABC transporter permease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04960	EP56_04960	302	Belongs to the bacterial solute-binding protein 9 family. 
1497679.EP56_04965	EP56_04965	448	Multidrug transporter MatE; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04970	EP56_04970	427	Permease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_04975	lspA	155	This protein specifically catalyzes the removal of signal peptides from prolipoproteins
1497679.EP56_04980	EP56_04980	300	Responsible for synthesis of pseudouridine from uracil. 
1497679.EP56_04990	pyrR	180	Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant
1497679.EP56_04995	EP56_04995	431	Uracil permease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05000	pyrB	303	Belongs to the aspartate/ornithine carbamoyltransferase superfamily. ATCase family
1497679.EP56_05005	pyrC	426	Catalyzes the reversible cyclization of carbamoyl aspartate to dihydroorotate
1497679.EP56_05010	carA	362	Belongs to the CarA family
1497679.EP56_05015	carB	1067	Belongs to the CarB family
1497679.EP56_05020	pyrK	254	Responsible for channeling the electrons from the oxidation of dihydroorotate from the FMN redox center in the PyrD type B subunit to the ultimate electron acceptor NAD(+)
1497679.EP56_05025	pyrD	304	Catalyzes the conversion of dihydroorotate to orotate. 
1497679.EP56_05030	pyrF	234	Catalyzes the decarboxylation of orotidine 5'-monophosphate (OMP) to uridine 5'-monophosphate (UMP)
1497679.EP56_05035	pyrE	209	Catalyzes the transfer of a ribosyl phosphate group from 5- phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)
1497679.EP56_05040	EP56_05040	414	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05045	EP56_05045	334	LacI family transcriptional regulator; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05050	EP56_05050	440	Sugar ABC transporter substrate-binding protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05055	EP56_05055	292	Sugar ABC transporter permease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05060	EP56_05060	277	Sugar ABC transporter permease; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05065	EP56_05065	507	Glycosyl hydrolase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05070	EP56_05070	307	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05075	EP56_05075	355	Glycosidase; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05080	EP56_05080	563	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05085	EP56_05085	86	Competence protein TfoX; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05090	EP56_05090	76	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: GeneMarkS+
1497679.EP56_05095	EP56_05095	566	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05100	EP56_05100	145	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: GeneMarkS+
1497679.EP56_05105	EP56_05105	291	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05110	gmk	205	Essential for recycling GMP and indirectly, cGMP. 
1497679.EP56_05115	rpoZ	66	Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits
1497679.EP56_05120	EP56_05120	231	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
1497679.EP56_05125	EP56_05125	1018	Uncharacterized protein; Derived by automated computational analysis using gene prediction method: Protein Homology
