#string_protein_id	preferred_name	protein_size	annotation
321327.CYA_0539	CYA_0539	78	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0540	CYA_0540	85	Uncharacterized protein; Identified by similarity to PIR:AE2344
321327.CYA_0541	CYA_0541	63	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0542	glpX	347	Catalyzes the hydrolysis of fructose 1,6-bisphosphate (Fru 1,6-P2) and sedoheptulose 1,7-bisphosphate (Sed 1,7-P2) to fructose 6- phosphate and sedoheptulose 7-phosphate, respectively
321327.CYA_0543	hemA	431	Catalyzes the NADPH-dependent reduction of glutamyl-tRNA(Glu) to glutamate 1-semialdehyde (GSA)
321327.CYA_0544	ycf12	35	A core subunit of photosystem II (PSII)
321327.CYA_0545	typA	605	GTP-binding protein TypA; Identified by match to protein family HMM PF00009; match to protein family HMM PF00679; match to protein family HMM PF03144; match to protein family HMM TIGR00231; match to protein family HMM TIGR01394
321327.CYA_0546	CYA_0546	702	annotation not available
321327.CYA_0547	cinA	438	Belongs to the CinA family
321327.CYA_0548	CYA_0548	164	Acetyltransferase, GNAT family; Identified by match to protein family HMM PF00583
321327.CYA_0549	CYA_0549	158	ISSoc3, orfA transposase; Identified by match to protein family HMM PF01797
321327.CYA_0551	CYA_0551	94	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0552	CYA_0552	122	annotation not available
321327.CYA_0553	CYA_0553	360	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP
321327.CYA_0554	CYA_0554	637	Membrane protein, OMP85 family; Identified by match to protein family HMM PF01103; match to protein family HMM PF07244
321327.CYA_0555	CYA_0555	115	annotation not available
321327.CYA_0556	cysE	267	Serine acetyltransferase; Identified by similarity to SP:Q06750; match to protein family HMM PF00132; match to protein family HMM TIGR01172
321327.CYA_0557	CYA_0557	33	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0558	CYA_0558	113	Belongs to the glutaredoxin family. Monothiol subfamily. 
321327.CYA_0559	bolA	93	Belongs to the BolA/IbaG family. 
321327.CYA_0560	CYA_0560	116	Putative membrane protein; Identified by match to protein family HMM PF04020
321327.CYA_0561	topA	886	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA- (5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in t [...] 
321327.CYA_0562	CYA_0562	139	Identified by match to protein family HMM PF00903
321327.CYA_0563	dnaX	692	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. 
321327.CYA_0564	CYA_0564	178	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0565	coaE	230	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A
321327.CYA_0566	CYA_0566	555	Belongs to the alpha-IPM synthase/homocitrate synthase family
321327.CYA_0567	CYA_0567	123	Uncharacterized protein; Identified by similarity to GB:BAD78868.1
321327.CYA_0568	CYA_0568	274	Identified by match to protein family HMM PF00733; match to protein family HMM PF01171; match to protein family HMM TIGR00268
321327.CYA_0569	CYA_0569	608	annotation not available
321327.CYA_0570	CYA_0570	93	Uncharacterized protein; Identified by similarity to GB:BAC09020.1
321327.CYA_0571	CYA_0571	124	annotation not available
321327.CYA_0572	CYA_0572	226	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0573	CYA_0573	180	annotation not available
321327.CYA_0574	speH	152	Catalyzes the decarboxylation of S-adenosylmethionine to S- adenosylmethioninamine (dcAdoMet), the propylamine donor required for the synthesis of the polyamines spermine and spermidine from the diamine putrescine
321327.CYA_0575	speE	312	Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy-AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine
321327.CYA_0576	CYA_0576	303	Identified by match to protein family HMM PF00850
321327.CYA_0577	CYA_0577	383	Putative UDP-sulfoquinovose synthase; Identified by similarity to SP:O48917; match to protein family HMM PF01370
321327.CYA_0578	CYA_0578	106	annotation not available
321327.CYA_0579	CYA_0579	56	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0580	rsfS	112	Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation. 
321327.CYA_0581	CYA_0581	213	HD domain protein; Identified by match to protein family HMM PF01966; match to protein family HMM TIGR00277; match to protein family HMM TIGR00488
321327.CYA_0582	lepA	603	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back-translocation proceeds from a post-translocation (POST) complex to a pre- translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP- dependent manner
321327.CYA_0583	CYA_0583	174	Uncharacterized protein; Identified by similarity to GB:BAC08349.1; match to protein family HMM PF01936
321327.CYA_0584	glyQ	328	Glycine--tRNA ligase alpha subunit; Identified by match to protein family HMM PF02091; match to protein family HMM TIGR00388
321327.CYA_0585	CYA_0585	256	annotation not available
321327.CYA_0586	CYA_0586	469	GTP-binding protein domain; Identified by match to protein family HMM PF01926
321327.CYA_0587	CYA_0587	94	Uncharacterized protein; Identified by similarity to GB:BAC09322.1; match to protein family HMM PF04248
321327.CYA_0588	CYA_0588	194	WD40-like beta propeller repeat protein; Identified by match to protein family HMM PF07676
321327.CYA_0589	Aminotransferase	394	Aminotransferase, classes I and II; Identified by match to protein family HMM PF00155
321327.CYA_0590	CYA_0590	247	annotation not available
321327.CYA_0591	hisD	437	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine. 
321327.CYA_0592	CYA_0592	236	annotation not available
321327.CYA_0593	CYA_0593	101	Uncharacterized protein; Identified by similarity to GB:BAC89079.1
321327.CYA_0594	CYA_0594	396	TPR repeat protein; Identified by match to protein family HMM PF00515; match to protein family HMM PF07719; match to protein family HMM PF07721
321327.CYA_0595	CYA_0595	205	ISSoc2, resolvase; Identified by match to protein family HMM PF00239; match to protein family HMM PF00376
321327.CYA_0596	CYA_0596	405	ISSoc2, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0597	CYA_0597	299	Belongs to the sigma-70 factor family. 
321327.CYA_0598	CYA_0598	256	annotation not available
321327.CYA_0600	CYA_0600	88	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0603	ureC	569	Belongs to the metallo-dependent hydrolases superfamily. Urease alpha subunit family
321327.CYA_0604	ureE	149	Involved in urease metallocenter assembly. Binds nickel. Probably functions as a nickel donor during metallocenter assembly. 
321327.CYA_0605	ureF	217	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter
321327.CYA_0606	ureG	202	Facilitates the functional incorporation of the urease nickel metallocenter. This process requires GTP hydrolysis, probably effectuated by UreG
321327.CYA_0607	ureD1	263	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter
321327.CYA_0609	CYA_0609	121	Uncharacterized protein; Identified by similarity to PIR:AH2183
321327.CYA_0610	CYA_0610	385	annotation not available
321327.CYA_0612	nirA	515	Belongs to the nitrite and sulfite reductase 4Fe-4S domain family
321327.CYA_0613	nrtA	440	Nitrate ABC transporter, nitrate-binding protein NrtA; Identified by similarity to SP:P38043; match to protein family HMM TIGR01409
321327.CYA_0614	ntrB-1	319	Nitrate ABC transporter, permease protein NrtB; Identified by similarity to SP:P38044; match to protein family HMM PF00528; match to protein family HMM TIGR01183
321327.CYA_0615	ntrC-1	663	Nitrate ABC transporter, ATP-binding protein NtrC; Identified by similarity to SP:P73450; match to protein family HMM PF00005; match to protein family HMM TIGR01184
321327.CYA_0616	ntrD-1	280	Nitrate ABC transporter, ATP-binding protein NtrD; Identified by similarity to SP:P38046; match to protein family HMM PF00005; match to protein family HMM TIGR01184
321327.CYA_0617	CYA_0617	31	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0618	CYA_0618	138	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0619	narB	711	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family. NasA/NapA/NarB subfamily. 
321327.CYA_0620	CYA_0620	397	ISSoc1, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0621	CYA_0621	163	Uncharacterized protein; Identified by similarity to GB:BAD78799.1; match to protein family HMM TIGR02664
321327.CYA_0622	purD	431	Belongs to the GARS family
321327.CYA_0623	CYA_0623	376	Glycosyl transferase, group 2 family protein; Identified by match to protein family HMM PF00535
321327.CYA_0624	CYA_0624	429	HD domain protein; Identified by match to protein family HMM PF01966
321327.CYA_0625	CYA_0625	351	GDSL-like lipase/acylhydrolase domain protein; Identified by match to protein family HMM PF00657
321327.CYA_0626	rnj	616	An RNase that has 5'-3' exonuclease and possibly endonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and/or decay
321327.CYA_0627	dapA	306	Catalyzes the condensation of (S)-aspartate-beta-semialdehyde [(S)-ASA] and pyruvate to 4-hydroxy-tetrahydrodipicolinate (HTPA). 
321327.CYA_0628	CYA_0628	208	Identified by match to protein family HMM PF00881
321327.CYA_0630	trpD	343	Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'- phosphoribosyl)-anthranilate (PRA)
321327.CYA_0631	CYA_0631	266	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0632	purN	220	Catalyzes the transfer of a formyl group from 10- formyltetrahydrofolate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR) and tetrahydrofolate
321327.CYA_0633	CYA_0633	156	Uncharacterized protein; Identified by similarity to PIR:AB2412
321327.CYA_0634	aat	192	Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl- tRNAs to the N-termini of proteins containing an N-terminal arginine or lysine
321327.CYA_0635	CYA_0635	60	Uncharacterized protein; Identified by similarity to GB:BAC09136.1
321327.CYA_0636	CYA_0636	166	Fasciclin domain protein; Identified by match to protein family HMM PF02469
321327.CYA_0637	sasA	377	May be involved in signal transduction. Participates in the KaiABC clock protein complex, which constitutes the main circadian regulator in cyanobacteria, via its interaction with KaiC. Required for robustness of the circadian rhythm of gene expression and is involved in clock outputs
321327.CYA_0638	CYA_0638	436	CO2 hydration protein; Identified by match to protein family HMM TIGR01964
321327.CYA_0639	CYA_0639	509	NADH-ubiquinone/plastoquinone oxidoreductase, subunit 4 family; Identified by match to protein family HMM PF00361; match to protein family HMM TIGR01972
321327.CYA_0640	CYA_0640	611	NAD(P)H dehydrogenase, subunit NdhF3 family; Identified by match to protein family HMM PF00361; match to protein family HMM TIGR01960
321327.CYA_0641	CYA_0641	53	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0642	psbM	35	One of the components of the core complex of photosystem II (PSII). PSII is a light-driven water:plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. This subunit is found at the monomer-monomer interface
321327.CYA_0643	CYA_0643	98	Iron-sulfur cluster-binding protein; Identified by match to protein family HMM PF00111
321327.CYA_0644	psbB	510	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light- induced photochemical processes of PSII. PSII is a light-driven water:plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation
321327.CYA_0645	psbT	32	Seems to play a role in the dimerization of PSII. 
321327.CYA_0646	purQ	225	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP- dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from Pu [...] 
321327.CYA_0647	CYA_0647	135	Response regulator; Identified by similarity to PRF:2209375A; match to protein family HMM PF00072
321327.CYA_0648	purS	85	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP- dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from Pu [...] 
321327.CYA_0649	CYA_0649	257	Putative pilus biogenesis protein; Identified by similarity to GB:AAC36156.1
321327.CYA_0650	CYA_0650	112	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0651	comB	242	Belongs to the ComB family
321327.CYA_0652	argC	368	Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde. 
321327.CYA_0653	CYA_0653	511	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0654	CYA_0654	360	Putative tocopherol cyclase; Identified by similarity to SP:Q94FY7
321327.CYA_0656	clpC	824	Belongs to the ClpA/ClpB family. 
321327.CYA_0657	CYA_0657	210	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins. 
321327.CYA_0658	CYA_0658	193	Uncharacterized protein; Identified by similarity to PIR:AD2411; match to protein family HMM PF05685
321327.CYA_0659	clpP1	203	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins. 
321327.CYA_0660	CYA_0660	140	annotation not available
321327.CYA_0661	cpcT1	218	Covalently attaches a chromophore to Cys residue(s) of phycobiliproteins
321327.CYA_0662	CYA_0662	464	Malate dehydrogenase (Oxaloacetate-decarboxylating); Identified by similarity to SP:P16468; match to protein family HMM PF00390; match to protein family HMM PF01842; match to protein family HMM PF03949
321327.CYA_0663	CYA_0663	710	ICE-like protease (Caspase) p20 domain protein; Identified by match to protein family HMM PF00656; match to protein family HMM TIGR01409
321327.CYA_0664	CYA_0664	223	Putative membrane protein; Identified by match to protein family HMM PF07758
321327.CYA_0665	CYA_0665	296	CAAX amino terminal protease family protein; Identified by match to protein family HMM PF02517
321327.CYA_0666	CYA_0666	236	Uncharacterized protein; Identified by similarity to GB:BAC90862.1
321327.CYA_0667	CYA_0667	315	Identified by match to protein family HMM PF00483
321327.CYA_0668	zds	483	Catalyzes the conversion of zeta-carotene to lycopene via the intermediary of neurosporene. It carries out two consecutive desaturations (introduction of double bonds) at positions C-7 and C-7'. 
321327.CYA_0669	CYA_0669	34	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0671	CYA_0671	244	D-alanyl-D-alanine carboxypeptidase; Identified by match to protein family HMM PF02557
321327.CYA_0672	CYA_0672	145	Antioxidant, AhpC/Tsa family; Identified by match to protein family HMM PF00578
321327.CYA_0673	CYA_0673	207	HD domain protein; Identified by match to protein family HMM PF01966
321327.CYA_0675	mgtE-1	478	Acts as a magnesium transporter. 
321327.CYA_0676	CYA_0676	90	Uncharacterized protein; Identified by similarity to PIR:AG2305
321327.CYA_0677	CYA_0677	233	Identified by match to protein family HMM PF02308
321327.CYA_0678	CYA_0678	207	Putative membrane protein; Identified by match to protein family HMM PF01169
321327.CYA_0679	CYA_0679	40	Uncharacterized protein; Identified by similarity to GB:BAC91764.1
321327.CYA_0680	CYA_0680	133	Belongs to the UPF0102 family
321327.CYA_0681	CYA_0681	180	Uncharacterized protein; Identified by similarity to PIR:AI2373; match to protein family HMM PF05991
321327.CYA_0682	CYA_0682	84	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0683	CYA_0683	236	Uncharacterized protein; Identified by similarity to GB:BAC90862.1
321327.CYA_0684	CYA_0684	319	Identified by match to protein family HMM PF00483
321327.CYA_0685	CYA_0685	287	Belongs to the bacterial solute-binding protein 3 family. 
321327.CYA_0686	CYA_0686	234	Cystine ABC transporter, permease protein; Identified by similarity to SP:P42200; match to protein family HMM PF00528; match to protein family HMM TIGR01726
321327.CYA_0687	CYA_0687	403	ISSoc1, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0688	CYA_0688	571	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit; Identified by match to protein family HMM PF00890; match to protein family HMM PF01266; match to protein family HMM PF02910; match to protein family HMM PF07992; match to protein family HMM TIGR01812
321327.CYA_0689	CYA_0689	465	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
321327.CYA_0690	CYA_0690	382	ISSoc1, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0691	CYA_0691	49	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0692	lipA-1	284	Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives
321327.CYA_0693	CYA_0693	414	GTP-binding domain protein; Identified by match to protein family HMM PF01926
321327.CYA_0694	CYA_0694	164	annotation not available
321327.CYA_0695	CYA_0695	78	Uncharacterized protein; Identified by similarity to PIR:AF2125
321327.CYA_0696	CYA_0696	98	Uncharacterized protein; Identified by similarity to GB:BAC91322.1
321327.CYA_0697	CYA_0697	322	Identified by match to protein family HMM PF03819; match to protein family HMM TIGR00444
321327.CYA_0698	CYA_0698	43	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0699	CYA_0699	348	Belongs to the iron/ascorbate-dependent oxidoreductase family
321327.CYA_0700	CYA_0700	313	Putative protease; Identified by match to protein family HMM PF01841
321327.CYA_0701	CYA_0701	168	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0702	CYA_0702	908	Belongs to the tRNA nucleotidyltransferase/poly(A) polymerase family
321327.CYA_0703	frr-1	182	Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another
321327.CYA_0704	CYA_0704	397	ISSoc1, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0705	CYA_0705	179	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0706	CYA_0706	211	Putative membrane protein; Identified by match to protein family HMM PF01169
321327.CYA_0707	CYA_0707	159	Could be a nuclease involved in processing of the 5'-end of pre-16S rRNA
321327.CYA_0708	CYA_0708	131	Belongs to the UPF0102 family
321327.CYA_0709	ahcY	426	May play a key role in the regulation of the intracellular concentration of adenosylhomocysteine
321327.CYA_0710	argG	403	Belongs to the argininosuccinate synthase family. Type 1 subfamily
321327.CYA_0711	CYA_0711	56	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0712	CYA_0712	165	Uncharacterized protein; Identified by similarity to PIR:AF2149
321327.CYA_0713	CYA_0713	404	GTP-binding protein domain; Identified by match to protein family HMM PF01926
321327.CYA_0714	lipA-2	290	Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives
321327.CYA_0715	CYA_0715	50	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0716	CYA_0716	49	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0717	CYA_0717	43	annotation not available
321327.CYA_0718	aroQ	167	Catalyzes a trans-dehydration via an enolate intermediate. 
321327.CYA_0719	Thioredoxin	178	Thioredoxin; Identified by match to protein family HMM PF00085
321327.CYA_0720	CYA_0720	143	annotation not available
321327.CYA_0721	Exonuclease	1096	Exonuclease, SbcC family; Identified by similarity to SP:P13458
321327.CYA_0722	CYA_0722	88	Uncharacterized protein; Identified by similarity to GB:BAC09253.1
321327.CYA_0723	CYA_0723	106	annotation not available
321327.CYA_0724	CYA_0724	499	annotation not available
321327.CYA_0725	tal	392	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway
321327.CYA_0726	CYA_0726	426	ISSoc2, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0727	CYA_0727	197	ISSoc2, resolvase; Identified by match to protein family HMM PF00239; match to protein family HMM PF00376
321327.CYA_0728	cas2-2	90	CRISPR-associated protein Cas2; Identified by match to protein family HMM TIGR01873
321327.CYA_0729	cas1-1	315	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. Involved in the integration of spacer DNA into the CRISPR cassette
321327.CYA_0730	cse3	210	CRISPR-associated protein, Cse3 family; Identified by match to protein family HMM TIGR01907
321327.CYA_0731	cas5e	207	CRISPR-associated protein Cas5, Ecoli subtype; Identified by match to protein family HMM TIGR01868; match to protein family HMM TIGR02593
321327.CYA_0732	cse4	380	CRISPR-associated protein, Cse4 family; Identified by match to protein family HMM TIGR01869
321327.CYA_0733	cse2	199	CRISPR-associated protein, Cse2 family; Identified by match to protein family HMM TIGR02548
321327.CYA_0734	cse1	524	CRISPR-associated protein, Cse1 family; Identified by match to protein family HMM TIGR02547
321327.CYA_0735	cas3	893	CRISPR-associated helicase Cas3; Identified by match to protein family HMM PF00271; match to protein family HMM TIGR01587
321327.CYA_0736	CYA_0736	302	Uncharacterized protein; Identified by similarity to GB:BAD01867.1
321327.CYA_0737	ISSoc8	238	annotation not available
321327.CYA_0738	CYA_0738	57	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0739	CYA_0739	120	ISSoc8, transposase, interruption-C; Identified by match to protein family HMM PF07282
321327.CYA_0740	CYA_0740	310	Responsible for synthesis of pseudouridine from uracil. 
321327.CYA_0741	ppsA	819	Catalyzes the phosphorylation of pyruvate to phosphoenolpyruvate
321327.CYA_0742	CYA_0742	419	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex; Identified by match to protein family HMM PF00198; match to protein family HMM PF00364; match to protein family HMM PF02817
321327.CYA_0743	CYA_0743	554	annotation not available
321327.CYA_0744	ndhI	210	NDH-1 shuttles electrons from an unknown electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and/or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient
321327.CYA_0745	ndhA	373	NDH-1 shuttles electrons from an unknown electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and/or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient
321327.CYA_0746	CYA_0746	67	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0747	ndhH	394	NDH-1 shuttles electrons from an unknown electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and/or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient. Cyanobacterial NDH-1 also plays a role in inorganic carbon-concentration
321327.CYA_0748	CYA_0748	105	annotation not available
321327.CYA_0749	CYA_0749	185	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity. 
321327.CYA_0750	CYA_0750	83	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0753	ureD	267	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter
321327.CYA_0754	CYA_0754	504	annotation not available
321327.CYA_0756	CYA_0756	533	Dolichyl-phosphate-mannose-protein mannosyltransferase; Identified by match to protein family HMM PF02366
321327.CYA_0757	CYA_0757	260	annotation not available
321327.CYA_0758	CYA_0758	187	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0759	ftsY	486	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)
321327.CYA_0760	purU	282	Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4)
321327.CYA_0761	tatA-1	112	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin- arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system. 
321327.CYA_0762	secA	954	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane
321327.CYA_0763	CYA_0763	252	Identified by match to protein family HMM PF04012
321327.CYA_0764	CYA_0764	236	Putative polysaccharide deacetylase; Identified by match to protein family HMM PF01522
321327.CYA_0765	CYA_0765	835	Peptidase, U32 family; Identified by match to protein family HMM PF01136
321327.CYA_0766	CYA_0766	41	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0767	CYA_0767	397	ISSoc1, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0768	sixA	164	Phosphohistidine phosphatase SixA; Identified by match to protein family HMM PF00300; match to protein family HMM TIGR00249
321327.CYA_0769	trx-1	113	Belongs to the thioredoxin family. 
321327.CYA_0770	CYA_0770	356	Identified by match to protein family HMM PF03641; match to protein family HMM TIGR00730
321327.CYA_0771	trpF	226	Belongs to the TrpF family
321327.CYA_0772	CYA_0772	276	annotation not available
321327.CYA_0773	CYA_0773	272	Belongs to the pseudouridine synthase RsuA family. 
321327.CYA_0774	CYA_0774	169	Uncharacterized protein; Identified by similarity to GB:BAC92337.1
321327.CYA_0775	CYA_0775	59	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0776	rbfA	149	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA
321327.CYA_0777	ISSoc5	409	ISSoc5, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_0778	CYA_0778	73	Uncharacterized protein; Identified by similarity to GB:BAC91135.1
321327.CYA_0779	CYA_0779	50	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_0780	phrB-2	479	Belongs to the DNA photolyase family. 
321327.CYA_0781	CYA_0781	449	Belongs to the alkaline phosphatase family. 
321327.CYA_0782	CYA_0782	788	Putative membrane-bound protease; Identified by match to protein family HMM PF01841
321327.CYA_0783	CYA_0783	32	Uncharacterized protein; Identified by Glimmer2; putative
